id,data_subject_id,proto,service,flag,src_bytes,dst_bytes,text,label,region
291,flow-000290,tcp,ftp,RSTR,754,1144,tcp ftp RSTR 754->1144 normal,normal,Western Australia
292,flow-000291,icmp,ssh,REJ,783,236,icmp ssh REJ 783->236 normal,normal,Victoria
293,flow-000292,tcp,ssl,RSTR,516,217,tcp ssl RSTR 516->217 normal,normal,South Australia
294,flow-000293,tcp,http,RSTR,340,738,tcp http RSTR 340->738 normal,normal,New South Wales
295,flow-000294,udp,ssh,S0,55,952,udp ssh S0 55->952 normal,normal,ACT
296,flow-000295,udp,ssh,S1,1149,579,udp ssh S1 1149->579 attack,attack,Tasmania
297,flow-000296,tcp,ssh,REJ,785,722,tcp ssh REJ 785->722 attack,attack,ACT
298,flow-000297,tcp,ftp,RSTR,1030,749,tcp ftp RSTR 1030->749 normal,normal,Northern Territory
299,flow-000298,icmp,http,S1,328,957,icmp http S1 328->957 normal,normal,South Australia
300,flow-000299,tcp,ftp,S1,281,572,tcp ftp S1 281->572 attack,attack,Tasmania
301,flow-000300,tcp,other,S0,1638,961,tcp other S0 1638->961 normal,normal,Victoria
302,flow-000301,udp,ftp,RSTO,486,630,udp ftp RSTO 486->630 normal,normal,Northern Territory
303,flow-000302,tcp,other,S1,399,399,tcp other S1 399->399 normal,normal,Victoria
304,flow-000303,icmp,ftp,REJ,977,767,icmp ftp REJ 977->767 normal,normal,ACT
305,flow-000304,udp,ssl,RSTO,880,1322,udp ssl RSTO 880->1322 normal,normal,Western Australia
306,flow-000305,tcp,smtp,RSTO,486,325,tcp smtp RSTO 486->325 normal,normal,New South Wales
307,flow-000306,udp,ssl,S0,1689,935,udp ssl S0 1689->935 normal,normal,New South Wales
308,flow-000307,udp,ssl,REJ,1123,368,udp ssl REJ 1123->368 normal,normal,New South Wales
309,flow-000308,icmp,ftp,S1,815,35,icmp ftp S1 815->35 normal,normal,Queensland
310,flow-000309,udp,other,REJ,1390,519,udp other REJ 1390->519 normal,normal,Queensland
311,flow-000310,tcp,ssh,S0,310,469,tcp ssh S0 310->469 normal,normal,Victoria
312,flow-000311,icmp,ssh,SF,141,2222,icmp ssh SF 141->2222 normal,normal,New South Wales
313,flow-000312,icmp,other,S0,91,640,icmp other S0 91->640 attack,attack,Tasmania
314,flow-000313,icmp,smtp,S1,522,597,icmp smtp S1 522->597 normal,normal,Victoria
315,flow-000314,udp,other,SF,184,430,udp other SF 184->430 normal,normal,Victoria
316,flow-000315,udp,other,REJ,74,927,udp other REJ 74->927 normal,normal,Tasmania
317,flow-000316,icmp,ssl,S0,363,1134,icmp ssl S0 363->1134 normal,normal,Western Australia
318,flow-000317,tcp,ftp,RSTO,241,472,tcp ftp RSTO 241->472 attack,attack,Victoria
319,flow-000318,icmp,ssh,S0,385,1158,icmp ssh S0 385->1158 normal,normal,Northern Territory
320,flow-000319,tcp,other,S0,1572,891,tcp other S0 1572->891 normal,normal,Queensland
321,flow-000320,tcp,ssh,S1,345,70,tcp ssh S1 345->70 normal,normal,New South Wales
322,flow-000321,tcp,dns,S0,330,369,tcp dns S0 330->369 normal,normal,Northern Territory
323,flow-000322,tcp,ssl,S1,170,730,tcp ssl S1 170->730 normal,normal,New South Wales
324,flow-000323,icmp,dns,REJ,57,1677,icmp dns REJ 57->1677 attack,attack,Northern Territory
325,flow-000324,udp,http,SF,539,448,udp http SF 539->448 normal,normal,South Australia
326,flow-000325,icmp,other,S0,1143,1619,icmp other S0 1143->1619 normal,normal,Queensland
327,flow-000326,udp,smtp,RSTO,723,396,udp smtp RSTO 723->396 normal,normal,New South Wales
328,flow-000327,icmp,ssh,S0,36,1097,icmp ssh S0 36->1097 normal,normal,Queensland
329,flow-000328,udp,smtp,REJ,149,735,udp smtp REJ 149->735 normal,normal,Tasmania
330,flow-000329,udp,http,S0,927,977,udp http S0 927->977 normal,normal,South Australia
331,flow-000330,icmp,ssh,RSTO,674,279,icmp ssh RSTO 674->279 attack,attack,Northern Territory
332,flow-000331,udp,dns,S1,452,774,udp dns S1 452->774 normal,normal,Victoria
333,flow-000332,icmp,ssh,S1,1059,615,icmp ssh S1 1059->615 attack,attack,South Australia
334,flow-000333,icmp,smtp,RSTR,1515,1270,icmp smtp RSTR 1515->1270 normal,normal,Victoria
335,flow-000334,tcp,smtp,S0,226,1405,tcp smtp S0 226->1405 normal,normal,Northern Territory
336,flow-000335,tcp,ssh,REJ,67,286,tcp ssh REJ 67->286 attack,attack,New South Wales
337,flow-000336,icmp,ssh,S0,1185,1990,icmp ssh S0 1185->1990 normal,normal,Tasmania
338,flow-000337,tcp,ssh,RSTR,94,747,tcp ssh RSTR 94->747 normal,normal,Tasmania
339,flow-000338,udp,ssl,S1,697,1133,udp ssl S1 697->1133 normal,normal,Western Australia
340,flow-000339,icmp,dns,RSTR,438,158,icmp dns RSTR 438->158 normal,normal,Tasmania
341,flow-000340,icmp,smtp,SF,1140,118,icmp smtp SF 1140->118 attack,attack,Victoria
342,flow-000341,udp,other,RSTR,1319,88,udp other RSTR 1319->88 normal,normal,New South Wales
343,flow-000342,icmp,smtp,S1,999,552,icmp smtp S1 999->552 normal,normal,Victoria
344,flow-000343,udp,smtp,REJ,735,1800,udp smtp REJ 735->1800 normal,normal,Western Australia
345,flow-000344,udp,http,REJ,262,302,udp http REJ 262->302 normal,normal,Tasmania
346,flow-000345,icmp,smtp,REJ,432,569,icmp smtp REJ 432->569 normal,normal,Victoria
347,flow-000346,udp,ftp,S1,116,1182,udp ftp S1 116->1182 normal,normal,Tasmania
348,flow-000347,udp,dns,SF,380,320,udp dns SF 380->320 normal,normal,ACT
349,flow-000348,tcp,smtp,RSTR,323,769,tcp smtp RSTR 323->769 attack,attack,ACT
350,flow-000349,tcp,ftp,REJ,161,1653,tcp ftp REJ 161->1653 normal,normal,Queensland
351,flow-000350,tcp,ssh,RSTO,897,142,tcp ssh RSTO 897->142 normal,normal,South Australia
352,flow-000351,udp,ssh,RSTO,1049,713,udp ssh RSTO 1049->713 normal,normal,Victoria
353,flow-000352,icmp,ssh,S0,1042,1081,icmp ssh S0 1042->1081 normal,normal,Northern Territory
354,flow-000353,icmp,http,REJ,896,422,icmp http REJ 896->422 attack,attack,ACT
355,flow-000354,icmp,dns,S0,36,877,icmp dns S0 36->877 normal,normal,ACT
356,flow-000355,icmp,ssh,S1,826,109,icmp ssh S1 826->109 normal,normal,Victoria
357,flow-000356,icmp,ftp,SF,410,513,icmp ftp SF 410->513 normal,normal,Western Australia
358,flow-000357,icmp,http,S1,569,1525,icmp http S1 569->1525 normal,normal,Tasmania
359,flow-000358,icmp,ssl,S1,309,701,icmp ssl S1 309->701 normal,normal,Queensland
360,flow-000359,udp,dns,S1,548,901,udp dns S1 548->901 normal,normal,Western Australia
361,flow-000360,icmp,other,S1,822,297,icmp other S1 822->297 normal,normal,South Australia
362,flow-000361,icmp,smtp,SF,479,377,icmp smtp SF 479->377 normal,normal,New South Wales
363,flow-000362,icmp,dns,SF,920,514,icmp dns SF 920->514 normal,normal,Queensland
364,flow-000363,icmp,ssl,RSTO,953,625,icmp ssl RSTO 953->625 normal,normal,Western Australia
365,flow-000364,icmp,ftp,S1,1016,882,icmp ftp S1 1016->882 attack,attack,Western Australia
366,flow-000365,icmp,ssh,RSTR,1487,597,icmp ssh RSTR 1487->597 normal,normal,Queensland
367,flow-000366,icmp,other,S0,314,165,icmp other S0 314->165 normal,normal,Western Australia
368,flow-000367,udp,ssh,RSTO,1159,1846,udp ssh RSTO 1159->1846 normal,normal,Tasmania
369,flow-000368,icmp,http,REJ,1000,1288,icmp http REJ 1000->1288 normal,normal,Tasmania
370,flow-000369,icmp,http,S0,240,168,icmp http S0 240->168 normal,normal,Victoria
371,flow-000370,udp,other,SF,90,885,udp other SF 90->885 normal,normal,Tasmania
372,flow-000371,tcp,other,RSTO,235,440,tcp other RSTO 235->440 normal,normal,New South Wales
373,flow-000372,tcp,ssl,S1,1212,27,tcp ssl S1 1212->27 normal,normal,ACT
374,flow-000373,tcp,ssh,S1,25,1140,tcp ssh S1 25->1140 normal,normal,Western Australia
375,flow-000374,icmp,other,SF,1293,151,icmp other SF 1293->151 normal,normal,Victoria
376,flow-000375,tcp,ssh,SF,320,1339,tcp ssh SF 320->1339 attack,attack,South Australia
377,flow-000376,udp,smtp,S1,1350,935,udp smtp S1 1350->935 normal,normal,Northern Territory
378,flow-000377,udp,ssl,S1,241,849,udp ssl S1 241->849 normal,normal,South Australia
379,flow-000378,udp,http,RSTR,611,58,udp http RSTR 611->58 normal,normal,Queensland
380,flow-000379,tcp,http,S1,885,1131,tcp http S1 885->1131 normal,normal,Northern Territory
381,flow-000380,tcp,http,RSTR,326,1295,tcp http RSTR 326->1295 attack,attack,New South Wales
382,flow-000381,icmp,ssh,REJ,954,1102,icmp ssh REJ 954->1102 normal,normal,Queensland
383,flow-000382,tcp,ssl,SF,1891,528,tcp ssl SF 1891->528 attack,attack,Queensland
384,flow-000383,icmp,ssl,S1,399,275,icmp ssl S1 399->275 normal,normal,New South Wales
385,flow-000384,udp,dns,RSTR,1228,890,udp dns RSTR 1228->890 normal,normal,New South Wales
386,flow-000385,icmp,http,S0,215,361,icmp http S0 215->361 attack,attack,Queensland
387,flow-000386,tcp,ssl,S0,1455,1165,tcp ssl S0 1455->1165 normal,normal,Northern Territory
388,flow-000387,udp,ssh,S0,472,498,udp ssh S0 472->498 normal,normal,ACT
389,flow-000388,icmp,other,RSTO,579,31,icmp other RSTO 579->31 normal,normal,ACT
390,flow-000389,icmp,ssl,S1,224,907,icmp ssl S1 224->907 normal,normal,Victoria
391,flow-000390,tcp,http,RSTO,261,1247,tcp http RSTO 261->1247 normal,normal,Western Australia
392,flow-000391,udp,ftp,S0,222,1821,udp ftp S0 222->1821 normal,normal,ACT
393,flow-000392,icmp,ssh,S1,683,1142,icmp ssh S1 683->1142 normal,normal,New South Wales
394,flow-000393,udp,other,S1,562,775,udp other S1 562->775 attack,attack,South Australia
395,flow-000394,udp,smtp,REJ,1224,1022,udp smtp REJ 1224->1022 normal,normal,Victoria
396,flow-000395,udp,smtp,REJ,769,664,udp smtp REJ 769->664 attack,attack,Northern Territory
397,flow-000396,icmp,http,RSTO,460,493,icmp http RSTO 460->493 attack,attack,Western Australia
398,flow-000397,udp,ftp,RSTO,971,857,udp ftp RSTO 971->857 normal,normal,Tasmania
399,flow-000398,udp,smtp,S1,430,964,udp smtp S1 430->964 normal,normal,South Australia
400,flow-000399,icmp,smtp,S0,787,318,icmp smtp S0 787->318 normal,normal,Northern Territory
401,flow-000400,icmp,ssh,S1,174,768,icmp ssh S1 174->768 attack,attack,Victoria
402,flow-000401,tcp,http,RSTO,179,820,tcp http RSTO 179->820 attack,attack,Queensland
403,flow-000402,icmp,other,REJ,203,870,icmp other REJ 203->870 normal,normal,Tasmania
404,flow-000403,icmp,http,SF,1634,465,icmp http SF 1634->465 attack,attack,Queensland
405,flow-000404,udp,dns,SF,690,1616,udp dns SF 690->1616 normal,normal,Tasmania
406,flow-000405,icmp,http,RSTO,316,305,icmp http RSTO 316->305 normal,normal,Queensland
407,flow-000406,tcp,ssh,SF,399,155,tcp ssh SF 399->155 normal,normal,New South Wales
408,flow-000407,tcp,ssh,RSTO,555,1532,tcp ssh RSTO 555->1532 attack,attack,Victoria
409,flow-000408,icmp,ftp,S0,907,490,icmp ftp S0 907->490 normal,normal,Northern Territory
410,flow-000409,tcp,ftp,RSTO,621,1611,tcp ftp RSTO 621->1611 normal,normal,ACT
411,flow-000410,udp,ssh,RSTO,508,323,udp ssh RSTO 508->323 normal,normal,ACT
412,flow-000411,tcp,smtp,RSTR,569,599,tcp smtp RSTR 569->599 normal,normal,New South Wales
413,flow-000412,icmp,ftp,REJ,1054,294,icmp ftp REJ 1054->294 normal,normal,ACT
414,flow-000413,icmp,http,S1,557,1564,icmp http S1 557->1564 normal,normal,South Australia
415,flow-000414,icmp,http,S1,109,371,icmp http S1 109->371 attack,attack,ACT
416,flow-000415,udp,ssh,SF,358,1003,udp ssh SF 358->1003 normal,normal,Tasmania
417,flow-000416,tcp,ssh,S1,1325,535,tcp ssh S1 1325->535 normal,normal,Queensland
418,flow-000417,tcp,http,S1,730,1153,tcp http S1 730->1153 normal,normal,Western Australia
419,flow-000418,udp,dns,REJ,600,398,udp dns REJ 600->398 normal,normal,Queensland
420,flow-000419,tcp,ftp,S1,34,547,tcp ftp S1 34->547 normal,normal,Victoria
421,flow-000420,tcp,dns,S1,1110,1386,tcp dns S1 1110->1386 normal,normal,South Australia
422,flow-000421,udp,ssh,S1,417,526,udp ssh S1 417->526 normal,normal,Queensland
423,flow-000422,icmp,http,S0,662,81,icmp http S0 662->81 normal,normal,ACT
424,flow-000423,tcp,http,RSTR,383,368,tcp http RSTR 383->368 normal,normal,South Australia
425,flow-000424,udp,dns,RSTR,453,1513,udp dns RSTR 453->1513 normal,normal,Tasmania
426,flow-000425,udp,http,RSTR,280,488,udp http RSTR 280->488 normal,normal,Queensland
427,flow-000426,icmp,ssl,S0,13,456,icmp ssl S0 13->456 normal,normal,South Australia
428,flow-000427,tcp,dns,RSTR,873,1160,tcp dns RSTR 873->1160 normal,normal,Queensland
429,flow-000428,udp,dns,S1,455,970,udp dns S1 455->970 normal,normal,ACT
430,flow-000429,icmp,ssh,RSTO,496,548,icmp ssh RSTO 496->548 attack,attack,Tasmania
431,flow-000430,udp,other,REJ,1024,759,udp other REJ 1024->759 normal,normal,ACT
432,flow-000431,icmp,ssh,S0,705,1231,icmp ssh S0 705->1231 normal,normal,Tasmania
433,flow-000432,udp,ssl,S1,5,1195,udp ssl S1 5->1195 normal,normal,New South Wales
434,flow-000433,tcp,ftp,RSTR,1424,642,tcp ftp RSTR 1424->642 normal,normal,Western Australia
435,flow-000434,udp,smtp,S0,621,321,udp smtp S0 621->321 attack,attack,Western Australia
436,flow-000435,udp,http,REJ,291,1223,udp http REJ 291->1223 attack,attack,New South Wales
437,flow-000436,tcp,ssh,S1,379,1568,tcp ssh S1 379->1568 normal,normal,Victoria
438,flow-000437,icmp,ssl,SF,1036,284,icmp ssl SF 1036->284 normal,normal,South Australia
439,flow-000438,icmp,ftp,RSTO,593,805,icmp ftp RSTO 593->805 normal,normal,Tasmania
440,flow-000439,tcp,ssl,S1,617,324,tcp ssl S1 617->324 attack,attack,New South Wales
441,flow-000440,icmp,http,S1,269,21,icmp http S1 269->21 normal,normal,Tasmania
442,flow-000441,icmp,http,RSTR,763,1409,icmp http RSTR 763->1409 attack,attack,Tasmania
443,flow-000442,icmp,other,REJ,1107,731,icmp other REJ 1107->731 normal,normal,Tasmania
444,flow-000443,udp,http,SF,1308,1545,udp http SF 1308->1545 normal,normal,Victoria
445,flow-000444,udp,ftp,SF,1013,457,udp ftp SF 1013->457 normal,normal,Northern Territory
446,flow-000445,udp,other,S1,144,1414,udp other S1 144->1414 normal,normal,Northern Territory
447,flow-000446,udp,http,REJ,2160,396,udp http REJ 2160->396 normal,normal,South Australia
448,flow-000447,icmp,http,RSTR,845,277,icmp http RSTR 845->277 normal,normal,Western Australia
449,flow-000448,icmp,http,S1,1054,911,icmp http S1 1054->911 attack,attack,Western Australia
450,flow-000449,udp,smtp,RSTR,1143,189,udp smtp RSTR 1143->189 normal,normal,New South Wales
451,flow-000450,icmp,http,S0,93,1725,icmp http S0 93->1725 normal,normal,Western Australia
452,flow-000451,icmp,smtp,S1,442,1331,icmp smtp S1 442->1331 normal,normal,ACT
453,flow-000452,tcp,ssl,S1,465,852,tcp ssl S1 465->852 normal,normal,Queensland
454,flow-000453,udp,other,S1,280,1117,udp other S1 280->1117 normal,normal,Queensland
455,flow-000454,tcp,dns,S0,839,577,tcp dns S0 839->577 normal,normal,ACT
456,flow-000455,udp,http,RSTO,674,325,udp http RSTO 674->325 attack,attack,ACT
457,flow-000456,icmp,ftp,RSTR,160,431,icmp ftp RSTR 160->431 normal,normal,Tasmania
458,flow-000457,udp,ssl,SF,1815,127,udp ssl SF 1815->127 normal,normal,ACT
459,flow-000458,tcp,dns,SF,511,176,tcp dns SF 511->176 normal,normal,ACT
460,flow-000459,tcp,ssh,S1,1379,1098,tcp ssh S1 1379->1098 normal,normal,South Australia
461,flow-000460,tcp,ssl,S1,864,399,tcp ssl S1 864->399 normal,normal,Victoria
462,flow-000461,icmp,dns,RSTO,897,537,icmp dns RSTO 897->537 normal,normal,Western Australia
463,flow-000462,icmp,ftp,S0,1274,675,icmp ftp S0 1274->675 normal,normal,Northern Territory
464,flow-000463,udp,other,S0,1175,60,udp other S0 1175->60 attack,attack,New South Wales
465,flow-000464,icmp,dns,RSTO,708,1646,icmp dns RSTO 708->1646 normal,normal,ACT
466,flow-000465,tcp,smtp,S0,160,463,tcp smtp S0 160->463 attack,attack,Victoria
467,flow-000466,udp,ssh,RSTO,1756,766,udp ssh RSTO 1756->766 normal,normal,ACT
468,flow-000467,icmp,smtp,RSTO,287,1077,icmp smtp RSTO 287->1077 normal,normal,ACT
469,flow-000468,tcp,http,RSTO,396,1861,tcp http RSTO 396->1861 normal,normal,ACT
470,flow-000469,icmp,ftp,RSTR,1076,138,icmp ftp RSTR 1076->138 normal,normal,Western Australia
471,flow-000470,icmp,dns,S1,853,1234,icmp dns S1 853->1234 normal,normal,South Australia
472,flow-000471,udp,smtp,S1,767,239,udp smtp S1 767->239 normal,normal,South Australia
473,flow-000472,udp,ssl,S0,141,29,udp ssl S0 141->29 attack,attack,Tasmania
474,flow-000473,udp,ssl,RSTR,635,133,udp ssl RSTR 635->133 attack,attack,Tasmania
475,flow-000474,icmp,smtp,RSTO,445,695,icmp smtp RSTO 445->695 normal,normal,Northern Territory
476,flow-000475,tcp,ftp,RSTO,479,1191,tcp ftp RSTO 479->1191 normal,normal,Victoria
477,flow-000476,tcp,http,SF,253,1521,tcp http SF 253->1521 normal,normal,Victoria
478,flow-000477,tcp,ssh,REJ,1943,165,tcp ssh REJ 1943->165 normal,normal,Northern Territory
479,flow-000478,udp,http,RSTO,199,904,udp http RSTO 199->904 normal,normal,Northern Territory
480,flow-000479,udp,http,SF,1161,387,udp http SF 1161->387 normal,normal,Northern Territory
481,flow-000480,udp,ftp,SF,1069,742,udp ftp SF 1069->742 attack,attack,Northern Territory
482,flow-000481,tcp,other,RSTO,1042,827,tcp other RSTO 1042->827 normal,normal,South Australia
483,flow-000482,tcp,other,REJ,1005,694,tcp other REJ 1005->694 attack,attack,Queensland
484,flow-000483,tcp,other,REJ,282,594,tcp other REJ 282->594 normal,normal,New South Wales
485,flow-000484,tcp,dns,S1,1267,111,tcp dns S1 1267->111 normal,normal,Victoria
486,flow-000485,udp,http,S0,1475,1836,udp http S0 1475->1836 normal,normal,Queensland
487,flow-000486,tcp,other,S1,61,1478,tcp other S1 61->1478 normal,normal,Western Australia
488,flow-000487,icmp,http,RSTO,219,620,icmp http RSTO 219->620 normal,normal,Queensland
489,flow-000488,icmp,ssh,SF,10,527,icmp ssh SF 10->527 normal,normal,Queensland
490,flow-000489,tcp,smtp,RSTR,1051,47,tcp smtp RSTR 1051->47 attack,attack,South Australia
491,flow-000490,tcp,dns,S1,146,1841,tcp dns S1 146->1841 normal,normal,ACT
492,flow-000491,udp,smtp,S1,273,116,udp smtp S1 273->116 normal,normal,Queensland
493,flow-000492,icmp,ssl,S0,528,1392,icmp ssl S0 528->1392 normal,normal,Victoria
494,flow-000493,udp,other,SF,91,1290,udp other SF 91->1290 normal,normal,Queensland
495,flow-000494,tcp,ssl,S0,802,128,tcp ssl S0 802->128 normal,normal,South Australia
496,flow-000495,tcp,ftp,RSTO,443,277,tcp ftp RSTO 443->277 normal,normal,Western Australia
497,flow-000496,udp,ftp,RSTO,410,423,udp ftp RSTO 410->423 normal,normal,Queensland
498,flow-000497,icmp,ssl,RSTR,1564,1329,icmp ssl RSTR 1564->1329 normal,normal,Victoria
499,flow-000498,tcp,smtp,SF,773,85,tcp smtp SF 773->85 normal,normal,Western Australia
500,flow-000499,icmp,http,RSTR,875,884,icmp http RSTR 875->884 normal,normal,Western Australia
501,flow-000500,icmp,smtp,RSTR,580,1228,icmp smtp RSTR 580->1228 normal,normal,Queensland
502,flow-000501,icmp,ssh,S0,250,408,icmp ssh S0 250->408 normal,normal,Queensland
503,flow-000502,icmp,ssh,SF,1146,900,icmp ssh SF 1146->900 normal,normal,New South Wales
504,flow-000503,udp,dns,SF,1080,798,udp dns SF 1080->798 normal,normal,Tasmania
505,flow-000504,icmp,other,SF,463,1351,icmp other SF 463->1351 attack,attack,Queensland
506,flow-000505,icmp,ssl,REJ,778,793,icmp ssl REJ 778->793 normal,normal,Northern Territory
507,flow-000506,udp,http,RSTO,787,128,udp http RSTO 787->128 normal,normal,ACT
508,flow-000507,icmp,ssl,S1,860,1402,icmp ssl S1 860->1402 normal,normal,Queensland
509,flow-000508,icmp,other,RSTO,162,1322,icmp other RSTO 162->1322 attack,attack,Tasmania
510,flow-000509,udp,smtp,S1,675,947,udp smtp S1 675->947 attack,attack,ACT
511,flow-000510,tcp,ftp,REJ,836,360,tcp ftp REJ 836->360 normal,normal,ACT
512,flow-000511,tcp,smtp,S0,71,71,tcp smtp S0 71->71 normal,normal,Western Australia
513,flow-000512,udp,ssh,REJ,891,955,udp ssh REJ 891->955 attack,attack,Tasmania
514,flow-000513,udp,dns,RSTO,273,459,udp dns RSTO 273->459 normal,normal,Northern Territory
515,flow-000514,udp,dns,RSTO,253,548,udp dns RSTO 253->548 normal,normal,Queensland
516,flow-000515,udp,http,RSTO,75,188,udp http RSTO 75->188 normal,normal,Tasmania
517,flow-000516,udp,other,S1,736,463,udp other S1 736->463 attack,attack,ACT
518,flow-000517,udp,ssh,SF,832,770,udp ssh SF 832->770 normal,normal,Victoria
519,flow-000518,icmp,other,SF,1503,1631,icmp other SF 1503->1631 normal,normal,New South Wales
520,flow-000519,icmp,smtp,RSTO,987,1707,icmp smtp RSTO 987->1707 normal,normal,Western Australia
521,flow-000520,tcp,dns,REJ,575,760,tcp dns REJ 575->760 normal,normal,ACT
522,flow-000521,icmp,smtp,RSTO,1573,249,icmp smtp RSTO 1573->249 normal,normal,South Australia
523,flow-000522,tcp,ftp,REJ,947,379,tcp ftp REJ 947->379 normal,normal,New South Wales
524,flow-000523,icmp,other,SF,216,119,icmp other SF 216->119 normal,normal,Tasmania
525,flow-000524,icmp,dns,REJ,1458,185,icmp dns REJ 1458->185 normal,normal,Northern Territory
